timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1525696956315,372,https://qa.starofservice.com/annubis/ile-de-france/paris/paris-01/spectacle-de-swing,200,OK,Thread Group 1-4,text,true,,23605,0,1,1,286,0,0
1525696956688,387,https://qa.starofservice.com/annubis/ile-de-france/paris/paris-01/spectacle-de-blues,200,OK,Thread Group 1-4,text,true,,21207,0,1,1,297,0,0
1525696957076,378,https://qa.starofservice.com/annubis/ile-de-france/paris/paris-01/spectacle-de-fanfare,200,OK,Thread Group 1-4,text,true,,23567,0,1,1,294,0,0
1525696957455,377,https://qa.starofservice.com/annubis/ile-de-france/paris/paris-01/spectacle-de-musique-chretienne,200,OK,Thread Group 1-4,text,true,,24205,0,1,1,376,0,0
1525696957833,395,https://qa.starofservice.com/annubis/ile-de-france/paris/paris-01/spectacle-de-country,200,OK,Thread Group 1-4,text,true,,21189,0,1,1,394,0,0
1525696958228,486,https://qa.starofservice.com/annubis/ile-de-france/paris/paris-01/dj,200,OK,Thread Group 1-4,text,true,,38750,0,1,1,399,0,0
1525696958714,390,https://qa.starofservice.com/annubis/ile-de-france/paris/paris-01/spectacle-de-hip-hop,200,OK,Thread Group 1-4,text,true,,21193,0,1,1,389,0,0
1525696960927,478,https://qa.starofservice.com/,200,OK,Thread Group 1-5,text,true,,25938,0,1,1,393,0,0
1525696961405,398,https://qa.starofservice.com/annubis/ile-de-france/paris/paris-01/spectacle-de-chant-acapella,200,OK,Thread Group 1-5,text,true,,22141,0,1,1,397,0,0
1525696961804,481,https://qa.starofservice.com/annubis/ile-de-france/paris/paris-01/spectacle-de-musique,200,OK,Thread Group 1-5,text,true,,36384,0,1,1,299,0,0
1525696962286,417,https://qa.starofservice.com/annubis/ile-de-france/paris/paris-01/spectacle-de-swing,200,OK,Thread Group 1-5,text,true,,23605,0,1,1,416,0,0
1525696962704,373,https://qa.starofservice.com/annubis/ile-de-france/paris/paris-01/spectacle-de-blues,200,OK,Thread Group 1-5,text,true,,21207,0,1,1,289,0,0
1525696963078,381,https://qa.starofservice.com/annubis/ile-de-france/paris/paris-01/spectacle-de-fanfare,200,OK,Thread Group 1-5,text,true,,23567,0,1,1,379,0,0
1525696963460,400,https://qa.starofservice.com/annubis/ile-de-france/paris/paris-01/spectacle-de-musique-chretienne,200,OK,Thread Group 1-5,text,true,,24205,0,1,1,311,0,0
1525696963861,378,https://qa.starofservice.com/annubis/ile-de-france/paris/paris-01/spectacle-de-country,200,OK,Thread Group 1-5,text,true,,21189,0,1,1,293,0,0
1525696964240,497,https://qa.starofservice.com/annubis/ile-de-france/paris/paris-01/dj,200,OK,Thread Group 1-5,text,true,,38750,0,1,1,319,0,0
1525696964737,369,https://qa.starofservice.com/annubis/ile-de-france/paris/paris-01/spectacle-de-hip-hop,200,OK,Thread Group 1-5,text,true,,21193,0,1,1,367,0,0
